numeropol,debut_pol,fin_pol,freq_paiement,langue,type_prof,alimentation,type_territoire,utilisation,presence_alarme,annee_veh,marque_voiture,sexe,date_naissance,couleur_voiture,annee_permis,myopie,cheveux,cout1,cout2,cout3,cout4,cout5,cout6,cout7,nbsin,equipe
1374,20-4-1995,2-7-1995,1,F,Technicien,Végétalien,Urbain,Travail-occasionnel,1,1985,RENAULT,M,15-4-1953,Autre,1970,Y,Bruns,,,,,,,,0,3
1378,10-2-1996,2-4-1996,1,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,1,1989,HONDA,M,19-4-1937,Autre,1969,Y,Bruns,,,,,,,,0,3
1378,3-4-1996,9-2-1997,1,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,0,1996,TOYOTA,M,19-4-1937,Autre,1969,Y,Bruns,,,,,,,,0,3
1378,10-2-1998,9-2-1999,1,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,0,1996,TOYOTA,M,19-4-1937,Autre,1969,Y,Bruns,,,,,,,,0,3
1378,10-2-1999,9-2-2000,1,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,0,1996,TOYOTA,M,19-4-1937,Autre,1969,Y,Bruns,,,,,,,,0,3
1378,10-2-2000,9-2-2001,1,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,0,1996,TOYOTA,M,19-4-1937,Autre,1969,Y,Bruns,3286.099379,,,,,,,1,3
1378,10-2-2003,9-2-2004,1,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,0,1996,TOYOTA,M,19-4-1937,Autre,1969,Y,Bruns,,,,,,,,0,3
1388,13-4-1995,11-6-1995,12,F,Technicien,Végétalien,Urbain,Travail-occasionnel,1,1984,SUBARU,F,18-2-1960,Autre,1985,Y,Roux,,,,,,,,0,3
1388,13-4-1996,12-4-1997,12,F,Technicien,Végétarien,Urbain,Travail-occasionnel,1,1984,SUBARU,F,18-2-1960,Autre,1985,Y,Bruns,,,,,,,,0,3
1388,31-8-1998,12-4-1999,12,F,Technicien,Végétarien,Urbain,Travail-occasionnel,1,1985,SUBARU,F,18-2-1960,Autre,1985,Y,Bruns,,,,,,,,0,3
1388,13-4-1999,12-4-2000,12,F,Technicien,Végétarien,Urbain,Travail-occasionnel,1,1985,SUBARU,F,18-2-1960,Autre,1985,Y,Bruns,,,,,,,,0,3
1388,13-4-2000,15-8-2000,12,F,Technicien,Végétarien,Urbain,Travail-occasionnel,1,1985,SUBARU,F,18-2-1960,Autre,1985,Y,Bruns,,,,,,,,0,3
1388,16-8-2000,12-4-2001,12,F,Technicien,Végétarien,Urbain,Travail-occasionnel,1,1993,HONDA,F,18-2-1960,Autre,1985,Y,Bruns,,,,,,,,0,3
1398,7-12-1996,6-12-1997,12,F,Autre,Carnivore,Urbain,Travail-quotidien,1,1994,PEUGEOT,M,3-6-1967,Autre,1985,Y,Bruns,,,,,,,,0,3
1398,7-12-1997,2-4-1998,12,F,Autre,Carnivore,Urbain,Travail-quotidien,1,1994,PEUGEOT,M,3-6-1967,Autre,1985,Y,Bruns,,,,,,,,0,3
1398,1-3-1999,14-11-1999,12,F,Autre,Carnivore,Urbain,Travail-quotidien,1,1988,RENAULT,M,3-6-1967,Autre,1985,Y,Bruns,,,,,,,,0,3
1398,15-11-1999,6-12-1999,12,F,Autre,Carnivore,Urbain,Travail-quotidien,1,1999,FORD,M,3-6-1967,Autre,1985,Y,Bruns,,,,,,,,0,3
1398,11-7-2000,16-7-2000,12,F,Autre,Carnivore,Urbain,Travail-quotidien,1,2000,GM,M,3-6-1967,Autre,1985,Y,Blonds,6211.180124,,,,,,,1,3
1398,17-7-2000,6-12-2000,12,F,Autre,Carnivore,Urbain,Travail-quotidien,1,2000,GM,M,3-6-1967,Autre,1985,Y,Bruns,,,,,,,,0,3
1398,7-12-2000,6-12-2001,12,F,Autre,Carnivore,Urbain,Travail-quotidien,1,2000,GM,M,3-6-1967,Autre,1985,Y,Bruns,,,,,,,,0,3
1398,7-12-2002,6-12-2003,12,F,Autre,Carnivore,Urbain,Travail-quotidien,1,2000,GM,M,3-6-1967,Autre,1985,Y,Blonds,,,,,,,,0,3
1410,28-8-1995,27-8-1996,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,1,1993,RENAULT,M,1-4-1953,Autre,1975,Y,Bruns,,,,,,,,0,3
1410,28-8-1996,27-8-1997,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,1,1993,RENAULT,M,1-4-1953,Autre,1975,Y,Bruns,,,,,,,,0,3
1410,28-8-1997,17-11-1997,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,1,1993,RENAULT,M,1-4-1953,Autre,1975,Y,Bruns,,,,,,,,0,3
1410,18-11-1997,27-8-1998,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,0,1997,GM,M,1-4-1953,Autre,1975,Y,Bruns,155.9751553,,,,,,,1,3
1410,9-3-1999,27-8-1999,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,0,1999,RENAULT,M,1-4-1953,Autre,1975,Y,Bruns,,,,,,,,0,3
1410,28-8-1999,27-8-2000,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,0,1999,RENAULT,M,1-4-1953,Autre,1975,Y,Bruns,463.7639752,,,,,,,1,3
1410,28-8-2001,27-8-2002,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,0,1999,RENAULT,M,1-4-1953,Autre,1975,Y,Bruns,,,,,,,,0,3
1410,2-4-2003,27-8-2003,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,0,2003,RENAULT,M,1-4-1953,Autre,1975,Y,Blonds,,,,,,,,0,3
1411,29-4-1995,28-4-1996,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1992,AUDI,M,27-4-1944,Autre,1962,N,Bruns,7.850931677,,,,,,,1,3
1411,29-4-1996,23-2-1997,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1992,AUDI,M,27-4-1944,Autre,1962,N,Bruns,,,,,,,,0,3
1411,24-2-1997,28-4-1997,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1997,MITSUBISHI,M,27-4-1944,Autre,1962,N,Bruns,,,,,,,,0,3
1411,29-4-1997,28-4-1998,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1997,MITSUBISHI,M,27-4-1944,Autre,1962,N,Bruns,92687.3354,,,,,,,1,3
1411,29-4-1999,28-4-2000,12,F,Infirmière,Végétarien,Rural,Travail-occasionnel,0,1997,MITSUBISHI,M,27-4-1944,Autre,1962,N,Bruns,,,,,,,,0,3
1411,29-4-2000,28-4-2001,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1997,MITSUBISHI,M,27-4-1944,Autre,1962,N,Bruns,,,,,,,,0,3
1411,29-4-2001,28-4-2002,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1997,MITSUBISHI,M,27-4-1944,Autre,1962,N,Bruns,,,,,,,,0,3
1411,29-4-2002,28-4-2003,12,F,Infirmière,Carnivore,Rural,Travail-occasionnel,0,1997,MITSUBISHI,M,27-4-1944,Autre,1962,N,Blonds,,,,,,,,0,3
1447,10-3-1996,9-3-1997,12,F,Informaticien,Carnivore,Urbain,Loisir,0,1995,ROVER,M,8-7-1962,Autre,1983,Y,Bruns,,,,,,,,0,3
1447,10-3-1997,9-3-1998,12,F,Informaticien,Carnivore,Urbain,Loisir,0,1995,ROVER,M,8-7-1962,Autre,1983,Y,Bruns,,,,,,,,0,3
1447,10-3-1999,9-3-2000,12,F,Informaticien,Végétarien,Urbain,Loisir,0,1995,ROVER,M,8-7-1962,Autre,1983,Y,Bruns,,,,,,,,0,3
1447,10-3-2000,7-12-2000,12,F,Informaticien,Végétarien,Urbain,Loisir,0,1995,ROVER,M,8-7-1962,Autre,1983,Y,Bruns,,,,,,,,0,3
1447,8-12-2000,1-1-2001,12,F,Informaticien,Végétarien,Urbain,Loisir,0,1995,ROVER,M,8-7-1962,Autre,1983,Y,Bruns,,,,,,,,0,3
1457,23-5-1995,25-5-1995,1,F,Infirmière,Carnivore,Rural,Travail-quotidien,1,1989,FORD,M,25-6-1931,Autre,1970,Y,Bruns,,,,,,,,0,3
1457,23-5-1997,22-5-1998,1,F,Infirmière,Carnivore,Rural,Travail-quotidien,1,1989,FORD,M,25-6-1931,Autre,1970,Y,Blonds,,,,,,,,0,3
1457,23-5-1998,22-5-1999,1,F,Infirmière,Carnivore,Rural,Travail-quotidien,1,1989,FORD,M,25-6-1931,Autre,1970,Y,Bruns,,,,,,,,0,3
1457,23-5-1999,22-5-2000,1,F,Infirmière,Carnivore,Rural,Travail-quotidien,0,1989,FORD,M,25-6-1931,Autre,1970,Y,Bruns,,,,,,,,0,3
1457,23-5-2000,22-5-2001,1,F,Infirmière,Carnivore,Rural,Travail-quotidien,0,1989,FORD,M,25-6-1931,Autre,1970,Y,Bruns,251642.4907,,,,,,,1,3
1457,30-4-2002,22-5-2002,1,F,Infirmière,Carnivore,Rural,Travail-quotidien,0,2002,VOLVO,M,25-6-1931,Autre,1970,Y,Blonds,,,,,,,,0,3
1457,23-5-2002,22-5-2003,1,F,Infirmière,Carnivore,Rural,Travail-quotidien,0,2002,VOLVO,M,25-6-1931,Autre,1970,Y,Bruns,,,,,,,,0,3
1458,29-4-1996,7-10-1996,12,F,Professeur,Carnivore,Semi-urbain,Travail-occasionnel,0,1990,NISSAN,M,8-10-1964,Autre,1984,Y,Blonds,,,,,,,,0,3
1458,29-4-1998,28-4-1999,12,F,Professeur,Carnivore,Semi-urbain,Travail-occasionnel,1,1993,NISSAN,M,8-10-1964,Autre,1984,Y,Bruns,,,,,,,,0,3
1458,29-4-1999,5-7-1999,12,F,Professeur,Carnivore,Semi-urbain,Travail-occasionnel,1,1993,NISSAN,M,8-10-1964,Autre,1984,Y,Bruns,,,,,,,,0,3
1458,6-7-1999,28-4-2000,12,F,Professeur,Carnivore,Semi-urbain,Travail-occasionnel,1,1994,GM,M,8-10-1964,Autre,1984,Y,Blonds,,,,,,,,0,3
1458,29-4-2000,28-4-2001,12,F,Professeur,Carnivore,Semi-urbain,Travail-occasionnel,1,1994,GM,M,8-10-1964,Autre,1984,Y,Blonds,,,,,,,,0,3
1458,29-4-2001,19-3-2002,12,F,Professeur,Carnivore,Semi-urbain,Travail-occasionnel,1,1994,GM,M,8-10-1964,Autre,1984,Y,Bruns,369.5652174,,,,,,,1,3
1458,29-4-2002,28-4-2003,12,F,Professeur,Carnivore,Semi-urbain,Travail-occasionnel,0,1997,HONDA,M,8-10-1964,Autre,1984,Y,Bruns,,,,,,,,0,3
1495,19-4-1995,18-4-1996,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,1,1979,MERCEDES-BENZ,M,17-1-1946,Autre,1970,Y,Bruns,,,,,,,,0,3
1495,19-4-1996,18-4-1997,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,1,1992,FORD,M,17-1-1946,Autre,1970,Y,Bruns,,,,,,,,0,3
1495,19-4-1998,18-4-1999,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,1,1992,PEUGEOT,M,17-1-1946,Autre,1970,Y,Bruns,,,,,,,,0,3
1497,1-1-1997,2-3-1997,1,F,Ingénieur,Végétalien,Urbain,Travail-quotidien,1,1988,TOYOTA,M,9-9-1925,Autre,1961,Y,Bruns,,,,,,,,0,3
1507,3-5-1995,2-5-1996,12,F,Technicien,Végétarien,Rural,Travail-occasionnel,1,1992,TOYOTA,M,27-12-1963,Autre,1981,Y,Bruns,1122.850932,,,,,,,1,3
1507,3-5-1996,2-5-1997,12,F,Technicien,Végétarien,Rural,Travail-occasionnel,1,1992,TOYOTA,M,27-12-1963,Autre,1981,Y,Bruns,,,,,,,,0,3
1507,3-5-1997,2-5-1998,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1992,TOYOTA,M,27-12-1963,Autre,1981,Y,Bruns,,,,,,,,0,3
1507,3-5-1999,2-5-2000,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1992,TOYOTA,M,27-12-1963,Autre,1981,Y,Bruns,,,,,,,,0,3
1507,3-5-2000,2-5-2001,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1992,TOYOTA,M,27-12-1963,Autre,1981,Y,Bruns,,,,,,,,0,3
1517,26-4-1995,25-4-1996,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1994,VOLKSWAGEN,M,1-1-1956,Autre,1973,Y,Blonds,,,,,,,,0,3
1517,26-4-1996,25-4-1997,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1994,VOLKSWAGEN,M,1-1-1956,Autre,1973,Y,Blonds,438.2608696,,,,,,,1,3
1517,26-4-1998,25-4-1999,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1994,VOLKSWAGEN,M,1-1-1956,Autre,1973,Y,Bruns,,,,,,,,0,3
1517,26-4-2000,25-4-2001,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1994,VOLKSWAGEN,M,1-1-1956,Autre,1973,Y,Blonds,,,,,,,,0,3
1517,26-4-2001,20-4-2002,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1994,VOLKSWAGEN,M,1-1-1956,Autre,1973,Y,Bruns,,,,,,,,0,3
1517,21-4-2002,25-4-2002,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1994,VOLKSWAGEN,M,1-1-1956,Autre,1973,Y,Blonds,,,,,,,,0,3
1530,1-6-1995,31-5-1996,12,F,Médecin,Carnivore,Semi-urbain,Travail-quotidien,1,1980,TOYOTA,M,14-4-1941,Autre,1960,N,Bruns,,,,,,,,0,3
1530,1-6-1996,26-2-1997,12,F,Médecin,Carnivore,Semi-urbain,Travail-quotidien,1,1980,TOYOTA,M,14-4-1941,Autre,1960,N,Bruns,,,,,,,,0,3
1530,27-2-1997,31-5-1997,12,F,Médecin,Carnivore,Semi-urbain,Travail-quotidien,1,1980,TOYOTA,M,14-4-1941,Autre,1960,N,Bruns,,,,,,,,0,3
1545,25-8-1995,24-8-1996,12,F,Informaticien,Carnivore,Urbain,Travail-occasionnel,1,1978,GM,M,22-3-1948,Autre,1970,Y,Blonds,,,,,,,,0,3
1545,25-8-1996,18-2-1997,12,F,Informaticien,Carnivore,Urbain,Travail-occasionnel,1,1978,GM,M,22-3-1948,Autre,1970,Y,Bruns,,,,,,,,0,3
1545,4-7-1997,24-8-1997,12,F,Informaticien,Carnivore,Urbain,Travail-occasionnel,1,1986,VOLKSWAGEN,M,22-3-1948,Autre,1970,Y,Bruns,,,,,,,,0,3
1545,25-8-1997,24-8-1998,12,F,Informaticien,Carnivore,Urbain,Travail-occasionnel,1,1986,VOLKSWAGEN,M,22-3-1948,Autre,1970,Y,Blonds,,,,,,,,0,3
1545,25-8-1999,12-6-2000,12,F,Informaticien,Carnivore,Urbain,Travail-occasionnel,1,1988,FORD,M,22-3-1948,Autre,1970,Y,Bruns,,,,,,,,0,3
1545,25-8-2001,24-8-2002,12,F,Informaticien,Carnivore,Urbain,Travail-occasionnel,1,1988,BMW,M,22-3-1948,Autre,1970,Y,Blonds,,,,,,,,0,3
1545,25-8-2002,24-8-2003,12,F,Informaticien,Carnivore,Urbain,Travail-occasionnel,1,1988,BMW,M,22-3-1948,Autre,1970,Y,Bruns,,,,,,,,0,3
1559,26-5-1996,4-12-1996,12,F,Technicien,Végétarien,Rural,Travail-occasionnel,1,1984,MITSUBISHI,M,21-10-1949,Autre,1967,Y,Bruns,,,,,,,,0,3
1559,5-12-1996,25-5-1997,12,F,Technicien,Végétarien,Rural,Travail-occasionnel,1,1991,VOLKSWAGEN,M,21-10-1949,Autre,1967,Y,Bruns,,,,,,,,0,3
1559,26-5-1997,25-5-1998,12,F,Technicien,Végétarien,Rural,Travail-occasionnel,1,1991,VOLKSWAGEN,M,21-10-1949,Autre,1967,Y,Bruns,,,,,,,,0,3
1559,26-5-1998,25-5-1999,12,F,Technicien,Végétarien,Rural,Travail-occasionnel,1,1991,VOLKSWAGEN,M,21-10-1949,Autre,1967,Y,Bruns,,,,,,,,0,3
1559,26-5-1999,5-7-1999,12,F,Technicien,Végétarien,Rural,Travail-occasionnel,1,1991,VOLKSWAGEN,M,21-10-1949,Autre,1967,Y,Bruns,,,,,,,,0,3
1559,6-7-1999,25-5-2000,12,F,Technicien,Végétarien,Rural,Travail-occasionnel,0,1996,VOLKSWAGEN,M,21-10-1949,Autre,1967,Y,Bruns,,,,,,,,0,3
1559,26-5-2002,25-5-2003,12,F,Technicien,Végétarien,Rural,Travail-occasionnel,0,1996,VOLKSWAGEN,M,21-10-1949,Autre,1967,Y,Bruns,,,,,,,,0,3
1576,12-3-1998,2-4-1998,12,F,Informaticien,Végétarien,Rural,Travail-occasionnel,0,1995,FORD,M,21-4-1965,Autre,1986,Y,Roux,,,,,,,,0,3
1576,3-4-1999,2-4-2000,12,F,Informaticien,Carnivore,Rural,Travail-occasionnel,0,1995,FORD,M,21-4-1965,Autre,1986,Y,Bruns,,,,,,,,0,3
1576,3-4-2000,5-4-2000,12,F,Informaticien,Carnivore,Rural,Travail-occasionnel,0,1995,FORD,M,21-4-1965,Autre,1986,Y,Bruns,,,,,,,,0,3
1576,6-4-2000,11-2-2001,12,F,Informaticien,Carnivore,Rural,Travail-occasionnel,0,2000,ROVER,M,21-4-1965,Autre,1986,Y,Bruns,,,,,,,,0,3
1576,12-2-2001,2-4-2001,12,F,Informaticien,Carnivore,Rural,Travail-occasionnel,0,2000,ROVER,M,21-4-1965,Autre,1986,Y,Blonds,,,,,,,,0,3
1576,3-4-2001,2-4-2002,12,F,Informaticien,Carnivore,Rural,Travail-occasionnel,0,2000,ROVER,M,21-4-1965,Autre,1986,Y,Blonds,4572.726708,,,,,,,1,3
1576,3-4-2002,20-10-2002,12,F,Informaticien,Carnivore,Rural,Travail-occasionnel,0,2000,ROVER,M,21-4-1965,Autre,1986,Y,Bruns,284.7204969,,,,,,,1,3
1602,2-8-1995,9-10-1995,12,F,Hockeyeur,Carnivore,Semi-urbain,Travail-quotidien,1,1983,FORD,M,18-9-1929,Autre,1980,Y,Bruns,,,,,,,,0,3
1602,10-10-1995,3-5-1996,12,F,Hockeyeur,Carnivore,Semi-urbain,Travail-quotidien,1,1986,TOYOTA,M,18-9-1929,Autre,1980,Y,Bruns,,,,,,,,0,3
1602,4-5-1997,3-3-1998,12,F,Hockeyeur,Carnivore,Semi-urbain,Travail-quotidien,1,1986,TOYOTA,M,18-9-1929,Autre,1980,Y,Bruns,,,,,,,,0,3
1602,4-3-1998,3-5-1998,12,F,Hockeyeur,Carnivore,Semi-urbain,Travail-quotidien,1,1986,TOYOTA,M,18-9-1929,Autre,1980,Y,Bruns,,,,,,,,0,3
1602,4-5-1998,1-2-1999,12,F,Hockeyeur,Carnivore,Semi-urbain,Travail-quotidien,1,1986,TOYOTA,M,18-9-1929,Autre,1980,Y,Bruns,,,,,,,,0,3
1602,2-2-1999,5-4-1999,12,F,Hockeyeur,Carnivore,Semi-urbain,Travail-quotidien,1,1986,TOYOTA,M,18-9-1929,Autre,1980,Y,Bruns,,,,,,,,0,3
1602,4-5-1999,3-5-2000,12,F,Hockeyeur,Carnivore,Semi-urbain,Travail-quotidien,1,1990,FIAT,M,18-9-1929,Autre,1980,Y,Blonds,,,,,,,,0,3
1602,4-5-2000,3-5-2001,12,F,Hockeyeur,Carnivore,Semi-urbain,Travail-quotidien,1,1990,FIAT,M,18-9-1929,Autre,1980,Y,Bruns,,,,,,,,0,3
1611,1-6-1995,24-7-1995,12,F,Professeur,Végétarien,Urbain,Travail-occasionnel,1,1988,Autres,M,10-4-1959,Autre,1978,N,Roux,,,,,,,,0,3
1611,25-7-1995,9-5-1996,12,F,Professeur,Végétarien,Urbain,Travail-occasionnel,1,1988,Autres,M,10-4-1959,Autre,1978,N,Bruns,,,,,,,,0,3
1611,1-6-1996,16-6-1996,12,F,Professeur,Végétarien,Urbain,Travail-occasionnel,1,1988,Autres,M,10-4-1959,Autre,1978,N,Bruns,,,,,,,,0,3
1612,1-7-1995,30-6-1996,12,F,Professeur,Carnivore,Urbain,Travail-occasionnel,1,1993,TOYOTA,M,10-4-1959,Autre,1979,Y,Bruns,,,,,,,,0,3
1612,1-7-1996,31-7-1996,12,F,Professeur,Carnivore,Urbain,Travail-occasionnel,1,1993,TOYOTA,M,10-4-1959,Autre,1979,Y,Bruns,,,,,,,,0,3
1612,1-8-1996,30-6-1997,12,F,Professeur,Carnivore,Urbain,Travail-occasionnel,1,1993,TOYOTA,M,10-4-1959,Autre,1979,Y,Bruns,,,,,,,,0,3
1612,1-7-1997,30-6-1998,12,F,Professeur,Carnivore,Urbain,Travail-occasionnel,1,1993,TOYOTA,M,10-4-1959,Autre,1979,Y,Blonds,,,,,,,,0,3
1626,20-8-1995,19-8-1996,1,F,Technicien,Végétarien,Semi-urbain,Travail-occasionnel,0,1986,MAZDA,F,3-5-1969,Autre,1989,Y,Bruns,624.8447205,,,,,,,1,3
1632,13-8-1996,26-11-1996,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1994,RENAULT,F,26-1-1961,Autre,1981,Y,Blonds,,,,,,,,0,3
1632,27-11-1996,26-11-1997,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1994,RENAULT,F,26-1-1961,Autre,1981,Y,Bruns,,,,,,,,0,3
1632,27-11-1997,26-11-1998,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1994,RENAULT,F,26-1-1961,Autre,1981,Y,Blonds,,,,,,,,0,3
1632,27-11-1999,26-11-2000,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1994,RENAULT,F,26-1-1961,Autre,1981,Y,Bruns,,,,,,,,0,3
1636,5-5-1995,4-5-1996,12,F,Informaticien,Carnivore,Semi-urbain,Travail-occasionnel,1,1993,VOLKSWAGEN,M,7-11-1960,Autre,1980,Y,Bruns,,,,,,,,0,3
1636,5-5-1996,13-2-1997,12,F,Informaticien,Carnivore,Semi-urbain,Travail-occasionnel,1,1993,VOLKSWAGEN,M,7-11-1960,Autre,1980,Y,Blonds,,,,,,,,0,3
1636,14-2-1997,4-5-1997,12,F,Informaticien,Carnivore,Semi-urbain,Travail-occasionnel,0,1997,VOLKSWAGEN,M,7-11-1960,Autre,1980,Y,Blonds,,,,,,,,0,3
1636,5-5-1997,4-5-1998,12,F,Informaticien,Carnivore,Semi-urbain,Travail-occasionnel,0,1997,VOLKSWAGEN,M,7-11-1960,Autre,1980,Y,Bruns,1254.496894,,,,,,,1,3
1636,5-5-2000,4-5-2001,12,F,Informaticien,Carnivore,Semi-urbain,Travail-occasionnel,0,1999,VOLKSWAGEN,M,7-11-1960,Autre,1980,Y,Blonds,,,,,,,,0,3
1636,5-5-2001,4-5-2002,12,F,Informaticien,Végétarien,Semi-urbain,Travail-occasionnel,0,1999,VOLKSWAGEN,M,7-11-1960,Autre,1980,Y,Bruns,,,,,,,,0,3
1636,5-5-2002,4-5-2003,12,F,Informaticien,Carnivore,Semi-urbain,Travail-occasionnel,0,1999,VOLKSWAGEN,M,7-11-1960,Autre,1980,Y,Bruns,,,,,,,,0,3
1716,31-5-1995,30-5-1996,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1992,GM,M,2-8-1965,Autre,1985,Y,Bruns,,,,,,,,0,3
1716,31-5-1996,30-5-1997,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1992,GM,M,2-8-1965,Autre,1985,Y,Bruns,1413.732919,,,,,,,1,3
1716,31-5-1999,30-5-2000,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1992,GM,M,2-8-1965,Autre,1985,Y,Bruns,,,,,,,,0,3
1716,31-5-2000,30-5-2001,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1992,GM,M,2-8-1965,Autre,1985,Y,Blonds,,,,,,,,0,3
1716,31-5-2001,30-5-2002,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1992,GM,M,2-8-1965,Autre,1985,Y,Bruns,,,,,,,,0,3
1716,31-5-2002,30-5-2003,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1992,GM,M,2-8-1965,Autre,1985,Y,Bruns,,,,,,,,0,3
1733,10-5-1995,9-5-1996,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,0,1993,TOYOTA,M,12-5-1946,Autre,1975,N,Bruns,,,,,,,,0,3
1733,10-5-1996,9-5-1997,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,0,1993,TOYOTA,M,12-5-1946,Autre,1975,N,Bruns,58.37267081,,,,,,,1,3
1733,10-5-1997,7-1-1998,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,0,1993,TOYOTA,M,12-5-1946,Autre,1975,N,Bruns,,,,,,,,0,3
1733,8-1-1998,9-5-1998,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,0,1993,TOYOTA,M,12-5-1946,Autre,1975,N,Blonds,,,,,,,,0,3
1733,10-5-1998,9-5-1999,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,0,1993,TOYOTA,M,12-5-1946,Autre,1975,N,Bruns,761.1552795,173.1552795,,,,,,2,3
1733,10-5-1999,9-5-2000,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,0,1993,TOYOTA,M,12-5-1946,Autre,1975,N,Bruns,588.4037267,,,,,,,1,3
1733,10-5-2000,13-10-2000,1,F,Infirmière,Végétarien,Semi-urbain,Travail-occasionnel,0,1993,TOYOTA,M,12-5-1946,Autre,1975,N,Roux,,,,,,,,0,3
1733,10-5-2001,9-5-2002,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,0,1993,TOYOTA,M,12-5-1946,Autre,1975,N,Bruns,,,,,,,,0,3
1733,10-5-2002,15-5-2002,1,F,Infirmière,Végétarien,Semi-urbain,Travail-occasionnel,0,1993,TOYOTA,M,12-5-1946,Autre,1975,N,Bruns,,,,,,,,0,3
1733,16-5-2002,9-5-2003,1,F,Infirmière,Végétarien,Semi-urbain,Travail-occasionnel,0,2002,TOYOTA,M,12-5-1946,Autre,1975,N,Bruns,,,,,,,,0,3
1766,30-8-1995,29-8-1996,1,F,Informaticien,Carnivore,Semi-urbain,Travail-occasionnel,1,1991,VOLKSWAGEN,M,1-2-1932,Autre,1967,Y,Bruns,,,,,,,,0,3
1766,30-8-1997,29-8-1998,1,F,Informaticien,Carnivore,Semi-urbain,Travail-occasionnel,1,1991,VOLKSWAGEN,M,1-2-1932,Autre,1967,Y,Bruns,,,,,,,,0,3
1766,30-8-1998,29-8-1999,1,F,Informaticien,Carnivore,Semi-urbain,Travail-occasionnel,1,1991,VOLKSWAGEN,M,1-2-1932,Autre,1967,Y,Blonds,,,,,,,,0,3
1766,30-8-1999,6-7-2000,1,F,Informaticien,Carnivore,Semi-urbain,Travail-occasionnel,1,1991,VOLKSWAGEN,M,1-2-1932,Autre,1967,Y,Blonds,,,,,,,,0,3
1771,10-4-1995,3-8-1995,12,F,Médecin,Végétalien,Rural,Travail-occasionnel,1,1988,HONDA,M,21-6-1967,Autre,1988,Y,Bruns,,,,,,,,0,3
1782,1-6-1995,31-5-1996,12,A,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,0,1990,MERCEDES-BENZ,M,9-8-1952,Autre,1973,Y,Bruns,,,,,,,,0,3
1782,1-6-1996,21-1-1997,12,A,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,0,1990,MERCEDES-BENZ,M,9-8-1952,Autre,1973,Y,Bruns,,,,,,,,0,3
