LONGITUDE,LATITUDE,ENQUÊTE,ANNÉE,PROVINCE,COMMUNAUTÉ,RÉSULTAT
-82.192,42.574,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.18,42.574,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.4,42.575,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.345,42.575,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.318,42.575,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.288,42.575,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.241,42.575,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.233,42.575,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.226,42.575,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.417,42.576,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.338,42.576,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.255,42.576,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.573,42.576,AGRILE DU FRÊNE,2004,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.432,42.577,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.347,42.577,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.186,42.577,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.41,42.578,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.409,42.578,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.408,42.578,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.407,42.578,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.401,42.578,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.391,42.578,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.29,42.578,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.187,42.578,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.176,42.578,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.175,42.578,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-80.38,42.578,AGRILE DU FRÊNE,2004,ONTARIO,COMTÉ DE NORFOLK,NON DÉTECTÉ
-82.385,42.579,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.374,42.579,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.291,42.579,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.188,42.579,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.447,42.58,AGRILE DU FRÊNE,2004,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.433,42.58,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.405,42.58,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.39,42.58,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.379,42.58,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.378,42.58,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.377,42.58,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.368,42.58,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.367,42.58,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.365,42.58,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.35,42.58,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.173,42.58,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-80.41,42.58,AGRILE DU FRÊNE,2004,ONTARIO,COMTÉ DE NORFOLK,NON DÉTECTÉ
-82.429,42.581,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.42,42.581,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.413,42.581,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.379,42.581,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.378,42.581,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.408,42.582,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.379,42.582,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.378,42.582,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.345,42.582,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.326,42.582,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-80.39,42.582,AGRILE DU FRÊNE,2004,ONTARIO,COMTÉ DE NORFOLK,NON DÉTECTÉ
-82.418,42.583,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.415,42.583,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.405,42.583,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.377,42.583,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.376,42.583,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.307,42.583,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.458,42.584,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.448,42.584,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.447,42.584,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.409,42.584,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.404,42.584,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.376,42.584,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.311,42.584,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.296,42.584,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.288,42.584,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.18,42.584,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.465,42.585,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.463,42.585,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.46,42.585,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.454,42.585,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.45,42.585,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.447,42.585,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.435,42.585,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.406,42.585,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.345,42.585,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.196,42.585,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.178,42.585,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.177,42.585,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.454,42.586,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.438,42.586,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.433,42.586,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.411,42.586,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.404,42.586,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.397,42.586,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.377,42.586,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.376,42.586,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.346,42.586,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.194,42.586,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.191,42.586,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.433,42.587,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.41,42.587,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.403,42.587,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.398,42.587,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.179,42.587,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.39,42.588,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.377,42.588,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.375,42.588,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.194,42.588,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.18,42.588,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.178,42.588,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.177,42.588,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.176,42.588,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.172,42.588,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.171,42.588,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.164,42.588,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.44,42.589,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.404,42.589,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.399,42.589,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.377,42.589,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.376,42.589,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.179,42.589,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.178,42.589,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.165,42.589,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.449,42.59,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.44,42.59,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.4,42.59,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.377,42.59,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.376,42.59,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.374,42.59,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.318,42.59,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.188,42.59,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.187,42.59,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.178,42.59,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.17,42.59,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.167,42.59,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.471,42.59,AGRILE DU FRÊNE,2004,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.467,42.59,AGRILE DU FRÊNE,2004,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-80.447,42.59,AGRILE DU FRÊNE,2004,ONTARIO,COMTÉ DE NORFOLK,NON DÉTECTÉ
-82.47,42.591,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.449,42.591,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.406,42.591,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.376,42.591,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.375,42.591,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.314,42.591,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.291,42.591,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.183,42.591,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.455,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.452,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.44,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.422,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.406,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.398,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.396,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.376,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.337,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.331,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.185,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.18,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.179,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.178,42.592,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.468,42.592,AGRILE DU FRÊNE,2004,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-80.641,42.592,AGRILE DU FRÊNE,2004,ONTARIO,COMTÉ DE NORFOLK,NON DÉTECTÉ
-82.463,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.456,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.455,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.453,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.452,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.44,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.439,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.438,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.433,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.432,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.431,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.429,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.428,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.423,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.418,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.413,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.409,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.407,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.192,42.593,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.465,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.463,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.458,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.457,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.456,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.451,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.45,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.444,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.438,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.432,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.431,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.429,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.428,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.427,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.426,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.425,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.409,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.407,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.406,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.405,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.293,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.288,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.193,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.182,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.179,42.594,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.443,42.595,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.433,42.595,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.427,42.595,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.426,42.595,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.424,42.595,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.41,42.595,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.408,42.595,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.407,42.595,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.307,42.595,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-80.456,42.595,AGRILE DU FRÊNE,2004,ONTARIO,COMTÉ DE NORFOLK,NON DÉTECTÉ
-82.461,42.596,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.179,42.596,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.174,42.596,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.173,42.596,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.172,42.596,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.433,42.597,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.43,42.597,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.316,42.597,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.309,42.597,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.192,42.597,AGRILE DU FRÊNE,2004,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
